00Z 03 May 2017, 0.00, 24.58
12Z 03 May 2017, 206.73, 26.90
00Z 04 May 2017, 0.00, 22.93
12Z 04 May 2017, 12.26, 22.36
00Z 05 May 2017, 290.01, 19.97
12Z 05 May 2017, 775.69, 22.98
00Z 06 May 2017, 5.20, 21.67
12Z 06 May 2017, 28.96, 24.55
00Z 07 May 2017, 0.00, 18.78
12Z 07 May 2017, 24.16, 24.13
00Z 08 May 2017, 0.00, 23.54
12Z 08 May 2017, 12.40, 18.38
00Z 09 May 2017, 50.07, 19.71
12Z 09 May 2017, 0.00, 17.88
00Z 10 May 2017, 0.00, 13.59
12Z 10 May 2017, 0.00, 12.81
00Z 11 May 2017, 0.00, 13.07
12Z 11 May 2017, 16.47, 17.34
00Z 12 May 2017, 0.00, 20.06
12Z 12 May 2017, 0.00, 24.91
00Z 13 May 2017, 68.82, 24.72
12Z 13 May 2017, 263.81, 24.04
00Z 14 May 2017, 1.41, 21.87
12Z 14 May 2017, 112.74, 32.84
00Z 15 May 2017, 3.06, 20.17
12Z 15 May 2017, 38.33, 22.20
00Z 16 May 2017, 0.00, 17.68
12Z 16 May 2017, 2.32, 17.71
00Z 17 May 2017, 48.25, 24.44
12Z 17 May 2017, 268.41, 20.38
00Z 18 May 2017, 0.00, 14.31
12Z 18 May 2017, 0.01, 17.02
00Z 19 May 2017, 0.00, 13.51
12Z 19 May 2017, 0.00, 11.62
00Z 20 May 2017, 0.00, 13.60
12Z 20 May 2017, 38.59, 24.01
00Z 21 May 2017, 0.04, 30.12
12Z 21 May 2017, 64.42, 15.41
00Z 22 May 2017, 0.95, 27.38
12Z 22 May 2017, 22.64, 27.81
00Z 23 May 2017, 0.00, 24.37
12Z 23 May 2017, 743.34, 28.22
00Z 24 May 2017, 0.45, 28.77
12Z 24 May 2017, 1.55, 26.07
00Z 25 May 2017, 76.58, 25.67
12Z 25 May 2017, 19.34, 20.37
00Z 26 May 2017, 12.88, 22.80
12Z 26 May 2017, 70.49, 24.50
00Z 27 May 2017, 24.51, 19.33
